ST_length	length	misc,raw,lengthdep
NL_TSTL_PoincareSection_max_mi.boxarea	NL_TSTL_PoincareSection_max_mi_boxarea	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_mi.pwithinr01	NL_TSTL_PoincareSection_max_mi_pwithinr01	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_mi.pwithin02	NL_TSTL_PoincareSection_max_mi_pwithin02	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_mi.pwithin03	NL_TSTL_PoincareSection_max_mi_pwithin03	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_mi.pwithin05	NL_TSTL_PoincareSection_max_mi_pwithin05	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_mi.pwithin1	NL_TSTL_PoincareSection_max_mi_pwithin1	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_mi.pwithin2	NL_TSTL_PoincareSection_max_mi_pwithin2	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_mi.meands	NL_TSTL_PoincareSection_max_mi_meands	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_mi.maxds	NL_TSTL_PoincareSection_max_mi_maxds	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_mi.minds	NL_TSTL_PoincareSection_max_mi_minds	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_mi.iqrds	NL_TSTL_PoincareSection_max_mi_iqrds	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_mi.maxD	NL_TSTL_PoincareSection_max_mi_maxD	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_mi.minD	NL_TSTL_PoincareSection_max_mi_minD	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_mi.stdD	NL_TSTL_PoincareSection_max_mi_stdD	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_mi.iqrD	NL_TSTL_PoincareSection_max_mi_iqrD	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_mi.meanD	NL_TSTL_PoincareSection_max_mi_meanD	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_mi.ac1D	NL_TSTL_PoincareSection_max_mi_ac1D	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_mi.ac2D	NL_TSTL_PoincareSection_max_mi_ac2D	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_mi.tauacD	NL_TSTL_PoincareSection_max_mi_tauacD	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_mi.maxpbox10	NL_TSTL_PoincareSection_max_mi_maxpbox10	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_mi.minpbox10	NL_TSTL_PoincareSection_max_mi_minpbox10	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_mi.zerospbox10	NL_TSTL_PoincareSection_max_mi_zerospbox10	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_mi.meanpbox10	NL_TSTL_PoincareSection_max_mi_meanpbox10	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_mi.rangepbox10	NL_TSTL_PoincareSection_max_mi_rangepbox10	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_mi.hboxcounts10	NL_TSTL_PoincareSection_max_mi_hboxcounts10	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_mi.tracepbox10	NL_TSTL_PoincareSection_max_mi_tracepbox10	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_mi.maxpbox5	NL_TSTL_PoincareSection_max_mi_maxpbox5	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_mi.minpbox5	NL_TSTL_PoincareSection_max_mi_minpbox5	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_mi.zerospbox5	NL_TSTL_PoincareSection_max_mi_zerospbox5	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_mi.meanpbox5	NL_TSTL_PoincareSection_max_mi_meanpbox5	nonlinear,tstool,poincare,constant,shit
NL_TSTL_PoincareSection_max_mi.rangepbox5	NL_TSTL_PoincareSection_max_mi_rangepbox5	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_mi.hboxcounts5	NL_TSTL_PoincareSection_max_mi_hboxcounts5	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_mi.tracepbox5	NL_TSTL_PoincareSection_max_mi_tracepbox5	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_ac.pcross	NL_TSTL_PoincareSection_max_ac_pcross	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_ac.maxx	NL_TSTL_PoincareSection_max_ac_maxx	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_ac.minx	NL_TSTL_PoincareSection_max_ac_minx	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_ac.stdx	NL_TSTL_PoincareSection_max_ac_stdx	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_ac.iqrx	NL_TSTL_PoincareSection_max_ac_iqrx	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_ac.meanx	NL_TSTL_PoincareSection_max_ac_meanx	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_ac.ac1x	NL_TSTL_PoincareSection_max_ac_ac1x	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_ac.ac2x	NL_TSTL_PoincareSection_max_ac_ac2x	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_ac.tauacx	NL_TSTL_PoincareSection_max_ac_tauacx	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_ac.maxy	NL_TSTL_PoincareSection_max_ac_maxy	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_ac.miny	NL_TSTL_PoincareSection_max_ac_miny	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_ac.stdy	NL_TSTL_PoincareSection_max_ac_stdy	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_ac.iqry	NL_TSTL_PoincareSection_max_ac_iqry	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_ac.meany	NL_TSTL_PoincareSection_max_ac_meany	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_ac.ac1y	NL_TSTL_PoincareSection_max_ac_ac1y	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_ac.ac2y	NL_TSTL_PoincareSection_max_ac_ac2y	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_ac.tauacy	NL_TSTL_PoincareSection_max_ac_tauacy	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_ac.boxarea	NL_TSTL_PoincareSection_max_ac_boxarea	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_ac.pwithinr01	NL_TSTL_PoincareSection_max_ac_pwithinr01	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_ac.pwithin02	NL_TSTL_PoincareSection_max_ac_pwithin02	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_ac.pwithin03	NL_TSTL_PoincareSection_max_ac_pwithin03	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_ac.pwithin05	NL_TSTL_PoincareSection_max_ac_pwithin05	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_ac.pwithin1	NL_TSTL_PoincareSection_max_ac_pwithin1	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_ac.pwithin2	NL_TSTL_PoincareSection_max_ac_pwithin2	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_ac.meands	NL_TSTL_PoincareSection_max_ac_meands	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_ac.maxds	NL_TSTL_PoincareSection_max_ac_maxds	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_ac.minds	NL_TSTL_PoincareSection_max_ac_minds	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_ac.iqrds	NL_TSTL_PoincareSection_max_ac_iqrds	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_ac.maxD	NL_TSTL_PoincareSection_max_ac_maxD	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_ac.minD	NL_TSTL_PoincareSection_max_ac_minD	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_ac.stdD	NL_TSTL_PoincareSection_max_ac_stdD	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_ac.iqrD	NL_TSTL_PoincareSection_max_ac_iqrD	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_ac.meanD	NL_TSTL_PoincareSection_max_ac_meanD	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_ac.ac1D	NL_TSTL_PoincareSection_max_ac_ac1D	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_ac.ac2D	NL_TSTL_PoincareSection_max_ac_ac2D	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_ac.tauacD	NL_TSTL_PoincareSection_max_ac_tauacD	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_ac.maxpbox10	NL_TSTL_PoincareSection_max_ac_maxpbox10	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_ac.minpbox10	NL_TSTL_PoincareSection_max_ac_minpbox10	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_ac.zerospbox10	NL_TSTL_PoincareSection_max_ac_zerospbox10	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_ac.meanpbox10	NL_TSTL_PoincareSection_max_ac_meanpbox10	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_ac.rangepbox10	NL_TSTL_PoincareSection_max_ac_rangepbox10	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_ac.hboxcounts10	NL_TSTL_PoincareSection_max_ac_hboxcounts10	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_ac.tracepbox10	NL_TSTL_PoincareSection_max_ac_tracepbox10	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_ac.maxpbox5	NL_TSTL_PoincareSection_max_ac_maxpbox5	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_ac.minpbox5	NL_TSTL_PoincareSection_max_ac_minpbox5	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_ac.zerospbox5	NL_TSTL_PoincareSection_max_ac_zerospbox5	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_ac.meanpbox5	NL_TSTL_PoincareSection_max_ac_meanpbox5	nonlinear,tstool,poincare,constant,shit
NL_TSTL_PoincareSection_max_ac.rangepbox5	NL_TSTL_PoincareSection_max_ac_rangepbox5	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_ac.hboxcounts5	NL_TSTL_PoincareSection_max_ac_hboxcounts5	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_ac.tracepbox5	NL_TSTL_PoincareSection_max_ac_tracepbox5	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_1.pcross	NL_TSTL_PoincareSection_max_1_pcross	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_1.maxx	NL_TSTL_PoincareSection_max_1_maxx	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_1.minx	NL_TSTL_PoincareSection_max_1_minx	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_1.stdx	NL_TSTL_PoincareSection_max_1_stdx	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_1.iqrx	NL_TSTL_PoincareSection_max_1_iqrx	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_1.meanx	NL_TSTL_PoincareSection_max_1_meanx	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_1.ac1x	NL_TSTL_PoincareSection_max_1_ac1x	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_1.ac2x	NL_TSTL_PoincareSection_max_1_ac2x	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_1.tauacx	NL_TSTL_PoincareSection_max_1_tauacx	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_1.maxy	NL_TSTL_PoincareSection_max_1_maxy	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_1.miny	NL_TSTL_PoincareSection_max_1_miny	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_1.stdy	NL_TSTL_PoincareSection_max_1_stdy	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_1.iqry	NL_TSTL_PoincareSection_max_1_iqry	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_1.meany	NL_TSTL_PoincareSection_max_1_meany	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_1.ac1y	NL_TSTL_PoincareSection_max_1_ac1y	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_1.ac2y	NL_TSTL_PoincareSection_max_1_ac2y	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_1.tauacy	NL_TSTL_PoincareSection_max_1_tauacy	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_1.boxarea	NL_TSTL_PoincareSection_max_1_boxarea	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_1.pwithinr01	NL_TSTL_PoincareSection_max_1_pwithinr01	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_1.pwithin02	NL_TSTL_PoincareSection_max_1_pwithin02	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_1.pwithin03	NL_TSTL_PoincareSection_max_1_pwithin03	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_1.pwithin05	NL_TSTL_PoincareSection_max_1_pwithin05	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_1.pwithin1	NL_TSTL_PoincareSection_max_1_pwithin1	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_1.pwithin2	NL_TSTL_PoincareSection_max_1_pwithin2	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_1.meands	NL_TSTL_PoincareSection_max_1_meands	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_1.maxds	NL_TSTL_PoincareSection_max_1_maxds	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_1.minds	NL_TSTL_PoincareSection_max_1_minds	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_1.iqrds	NL_TSTL_PoincareSection_max_1_iqrds	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_1.maxD	NL_TSTL_PoincareSection_max_1_maxD	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_1.minD	NL_TSTL_PoincareSection_max_1_minD	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_1.stdD	NL_TSTL_PoincareSection_max_1_stdD	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_1.iqrD	NL_TSTL_PoincareSection_max_1_iqrD	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_1.meanD	NL_TSTL_PoincareSection_max_1_meanD	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_1.ac1D	NL_TSTL_PoincareSection_max_1_ac1D	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_1.ac2D	NL_TSTL_PoincareSection_max_1_ac2D	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_1.tauacD	NL_TSTL_PoincareSection_max_1_tauacD	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_1.maxpbox10	NL_TSTL_PoincareSection_max_1_maxpbox10	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_1.minpbox10	NL_TSTL_PoincareSection_max_1_minpbox10	nonlinear,tstool,poincare
NL_TSTL_PoincareSection_max_1.zerospbox10	NL_TSTL_PoincareSection_max_1_zerospbox10	nonlinear,tstool,poincare
